DS,Size,Op,OpCount,Cache,Misses
SortedArray,100000,Base,100000,ILmr,46425
SortedArray,100000,Base,100000,Dr,156140150
SortedArray,100000,Base,100000,D1mr,5132422
SortedArray,100000,Base,100000,DLmr,354055
SortedArray,100000,Base,100000,Dw,92931864
SortedArray,100000,Base,100000,D1mw,1616770
SortedArray,100000,Base,100000,DLmw,464791
AutoLoad,100000,Base,100000,Ir,486671314
AutoLoad,100000,Base,100000,I1mr,10164176
AutoLoad,100000,Base,100000,ILmr,46416
AutoLoad,100000,Base,100000,Dr,156070851
AutoLoad,100000,Base,100000,D1mr,5145442
AutoLoad,100000,Base,100000,DLmr,354066
AutoLoad,100000,Base,100000,Dw,92548626
AutoLoad,100000,Base,100000,D1mw,1619749
AutoLoad,100000,Base,100000,DLmw,465775
RBSTree,100000,Base,100000,Ir,1651602559
RBSTree,100000,Base,100000,I1mr,18566147
RBSTree,100000,Base,100000,ILmr,51937
RBSTree,100000,Base,100000,Dr,556242139
RBSTree,100000,Base,100000,D1mr,13426054
RBSTree,100000,Base,100000,DLmr,357902
RBSTree,100000,Base,100000,Dw,325127391
RBSTree,100000,Base,100000,D1mw,14428961
RBSTree,100000,Base,100000,DLmw,737278
SkipList,100000,Base,100000,Ir,1217078318
SkipList,100000,Base,100000,I1mr,15670778
SkipList,100000,Base,100000,ILmr,51421
SkipList,100000,Base,100000,Dr,388091672
SkipList,100000,Base,100000,D1mr,8187948
SkipList,100000,Base,100000,DLmr,359426
SkipList,100000,Base,100000,Dw,215177814
SkipList,100000,Base,100000,D1mw,6742472
SkipList,100000,Base,100000,DLmw,695986
BadBisect,100000,Add,100000,Ir,779618310
BadBisect,100000,Add,100000,I1mr,11210969
BadBisect,100000,Add,100000,ILmr,49445
BadBisect,100000,Add,100000,Dr,252130118
BadBisect,100000,Add,100000,D1mr,5961362
BadBisect,100000,Add,100000,DLmr,357828
BadBisect,100000,Add,100000,Dw,173212379
BadBisect,100000,Add,100000,D1mw,3430043
BadBisect,100000,Add,100000,DLmw,509859
SortedList,100000,Add,100000,Ir,778391137
SortedList,100000,Add,100000,I1mr,11189977
SortedList,100000,Add,100000,ILmr,49497
SortedList,100000,Add,100000,Dr,252327384
SortedList,100000,Add,100000,D1mr,5925096
SortedList,100000,Add,100000,DLmr,357977
SortedList,100000,Add,100000,Dw,172883403
SortedList,100000,Add,100000,D1mw,3408002
SortedList,100000,Add,100000,DLmw,512068
SortedArray,100000,Add,100000,Ir,779225558
SortedArray,100000,Add,100000,I1mr,11265142
SortedArray,100000,Add,100000,ILmr,49852
SortedArray,100000,Add,100000,Dr,251752409
SortedArray,100000,Add,100000,D1mr,5968411
SortedArray,100000,Add,100000,DLmr,358252
SortedArray,100000,Add,100000,Dw,172864252
SortedArray,100000,Add,100000,D1mw,3399823
SortedArray,100000,Add,100000,DLmw,511560
AutoLoad,100000,Add,100000,Ir,696629407
AutoLoad,100000,Add,100000,I1mr,11751578
AutoLoad,100000,Add,100000,ILmr,50251
AutoLoad,100000,Add,100000,Dr,219654607
AutoLoad,100000,Add,100000,D1mr,5994501
AutoLoad,100000,Add,100000,DLmr,358404
AutoLoad,100000,Add,100000,Dw,136883906
AutoLoad,100000,Add,100000,D1mw,3371625
AutoLoad,100000,Add,100000,DLmw,506902
RBSTree,100000,Add,100000,Ir,2862584106
RBSTree,100000,Add,100000,I1mr,20017942
RBSTree,100000,Add,100000,ILmr,64807
RBSTree,100000,Add,100000,Dr,1004858461
RBSTree,100000,Add,100000,D1mr,28301061
RBSTree,100000,Add,100000,DLmr,364319
RBSTree,100000,Add,100000,Dw,603603744
RBSTree,100000,Add,100000,D1mw,36582037
RBSTree,100000,Add,100000,DLmw,977876
SkipList,100000,Add,100000,Ir,2265078653
SkipList,100000,Add,100000,I1mr,20725645
SkipList,100000,Add,100000,ILmr,64406
SkipList,100000,Add,100000,Dr,732013034
SkipList,100000,Add,100000,D1mr,10959280
SkipList,100000,Add,100000,DLmr,369469
SkipList,100000,Add,100000,Dw,389342845
SkipList,100000,Add,100000,D1mw,12917173
SkipList,100000,Add,100000,DLmw,940424
BadBisect,1000000,Base,1000000,Ir,534414837
BadBisect,1000000,Base,1000000,I1mr,10171292
BadBisect,1000000,Base,1000000,ILmr,49079
BadBisect,1000000,Base,1000000,Dr,172893810
BadBisect,1000000,Base,1000000,D1mr,5534650
BadBisect,1000000,Base,1000000,DLmr,509753
BadBisect,1000000,Base,1000000,Dw,107852962
BadBisect,1000000,Base,1000000,D1mw,2007179
BadBisect,1000000,Base,1000000,DLmw,835589
SortedList,1000000,Base,1000000,Ir,534639102
SortedList,1000000,Base,1000000,I1mr,10161471
SortedList,1000000,Base,1000000,ILmr,49068
SortedList,1000000,Base,1000000,Dr,172920958
SortedList,1000000,Base,1000000,D1mr,5589527
SortedList,1000000,Base,1000000,DLmr,509749
SortedList,1000000,Base,1000000,Dw,107812856
SortedList,1000000,Base,1000000,D1mw,2009785
SortedList,1000000,Base,1000000,DLmw,835471
SortedArray,1000000,Base,1000000,Ir,534543903
SortedArray,1000000,Base,1000000,I1mr,10162316
SortedArray,1000000,Base,1000000,ILmr,49223
SortedArray,1000000,Base,1000000,Dr,172948800
SortedArray,1000000,Base,1000000,D1mr,5606247
SortedArray,1000000,Base,1000000,DLmr,510288
SortedArray,1000000,Base,1000000,Dw,107905505
SortedArray,1000000,Base,1000000,D1mw,2012240
SortedArray,1000000,Base,1000000,DLmw,835937
AutoLoad,1000000,Base,1000000,Ir,540616462
AutoLoad,1000000,Base,1000000,I1mr,10286248
AutoLoad,1000000,Base,1000000,ILmr,68429
AutoLoad,1000000,Base,1000000,Dr,167551743
AutoLoad,1000000,Base,1000000,D1mr,5722202
AutoLoad,1000000,Base,1000000,DLmr,558739
AutoLoad,1000000,Base,1000000,Dw,101202942
AutoLoad,1000000,Base,1000000,D1mw,2144442
AutoLoad,1000000,Base,1000000,DLmw,932792
RBSTree,1000000,Base,1000000,Ir,10025575566
RBSTree,1000000,Base,1000000,I1mr,22176541
RBSTree,1000000,Base,1000000,ILmr,74048
RBSTree,1000000,Base,1000000,Dr,3467456541
RBSTree,1000000,Base,1000000,D1mr,93145241
RBSTree,1000000,Base,1000000,DLmr,6717991
RBSTree,1000000,Base,1000000,Dw,1991672320
RBSTree,1000000,Base,1000000,D1mw,141615802
RBSTree,1000000,Base,1000000,DLmw,4201775
SkipList,1000000,Base,1000000,Ir,7917764817
SkipList,1000000,Base,1000000,I1mr,15059314
SkipList,1000000,Base,1000000,ILmr,89530
SkipList,1000000,Base,1000000,Dr,2471950168
SkipList,1000000,Base,1000000,D1mr,30990410
SkipList,1000000,Base,1000000,DLmr,11036117
SkipList,1000000,Base,1000000,Dw,1179348461
SkipList,1000000,Base,1000000,D1mw,49845875
SkipList,1000000,Base,1000000,DLmw,5773488
BadBisect,1000000,Add,1000000,Ir,3037437054
BadBisect,1000000,Add,1000000,I1mr,11609199
BadBisect,1000000,Add,1000000,ILmr,66472
BadBisect,1000000,Add,1000000,Dr,976448086
BadBisect,1000000,Add,1000000,D1mr,7739268
BadBisect,1000000,Add,1000000,DLmr,547844
BadBisect,1000000,Add,1000000,Dw,821789796
BadBisect,1000000,Add,1000000,D1mw,18706512
BadBisect,1000000,Add,1000000,DLmw,1131410
SortedList,1000000,Add,1000000,Ir,3027655305
SortedList,1000000,Add,1000000,I1mr,11540681
SortedList,1000000,Add,1000000,ILmr,66750
SortedList,1000000,Add,1000000,Dr,976933796
SortedList,1000000,Add,1000000,D1mr,8044091
SortedList,1000000,Add,1000000,DLmr,548293
SortedList,1000000,Add,1000000,Dw,816958389
SortedList,1000000,Add,1000000,D1mw,18574733
SortedList,1000000,Add,1000000,DLmw,1138918
SortedArray,1000000,Add,1000000,Ir,3027449693
SortedArray,1000000,Add,1000000,I1mr,11612356
SortedArray,1000000,Add,1000000,ILmr,66640
SortedArray,1000000,Add,1000000,Dr,968414383
SortedArray,1000000,Add,1000000,D1mr,8013246
SortedArray,1000000,Add,1000000,DLmr,548849
SortedArray,1000000,Add,1000000,Dw,816145591
SortedArray,1000000,Add,1000000,D1mw,18446975
SortedArray,1000000,Add,1000000,DLmw,1133565
AutoLoad,1000000,Add,1000000,Ir,2064473218
AutoLoad,1000000,Add,1000000,I1mr,12074112
AutoLoad,1000000,Add,1000000,ILmr,74196
AutoLoad,1000000,Add,1000000,Dr,601684974
AutoLoad,1000000,Add,1000000,D1mr,16810004
AutoLoad,1000000,Add,1000000,DLmr,564910
AutoLoad,1000000,Add,1000000,Dw,434398357
AutoLoad,1000000,Add,1000000,D1mw,17549828
AutoLoad,1000000,Add,1000000,DLmw,1123982
RBSTree,1000000,Add,1000000,Ir,23954717579
RBSTree,1000000,Add,1000000,I1mr,23649905
RBSTree,1000000,Add,1000000,ILmr,99962
RBSTree,1000000,Add,1000000,Dr,8550237920
RBSTree,1000000,Add,1000000,D1mr,316089240
RBSTree,1000000,Add,1000000,DLmr,16752936
RBSTree,1000000,Add,1000000,Dw,5198447139
RBSTree,1000000,Add,1000000,D1mw,410453431
RBSTree,1000000,Add,1000000,DLmw,8896699
SkipList,1000000,Add,1000000,Ir,18256569800
SkipList,1000000,Add,1000000,I1mr,21874232
SkipList,1000000,Add,1000000,ILmr,158443
SkipList,1000000,Add,1000000,Dr,5869377156
SkipList,1000000,Add,1000000,D1mr,59659572
SkipList,1000000,Add,1000000,DLmr,25349370
SkipList,1000000,Add,1000000,Dw,2612861766
SkipList,1000000,Add,1000000,D1mw,111759658
SkipList,1000000,Add,1000000,DLmw,11955324
BadBisect,10000,Base,10000,Ir,480188917
BadBisect,10000,Base,10000,I1mr,10185396
BadBisect,10000,Base,10000,ILmr,46017
BadBisect,10000,Base,10000,Dr,154082827
BadBisect,10000,Base,10000,D1mr,5100696
BadBisect,10000,Base,10000,DLmr,352380
BadBisect,10000,Base,10000,Dw,90984293
BadBisect,10000,Base,10000,D1mw,1586264
BadBisect,10000,Base,10000,DLmw,436640
SortedList,10000,Base,10000,Ir,479967855
SortedList,10000,Base,10000,I1mr,10141622
SortedList,10000,Base,10000,ILmr,46329
SortedList,10000,Base,10000,Dr,154065525
SortedList,10000,Base,10000,D1mr,5089621
SortedList,10000,Base,10000,DLmr,352863
SortedList,10000,Base,10000,Dw,90998616
SortedList,10000,Base,10000,D1mw,1582008
SortedList,10000,Base,10000,DLmw,441379
SortedArray,10000,Base,10000,Ir,480376543
SortedArray,10000,Base,10000,I1mr,10145716
SortedArray,10000,Base,10000,ILmr,46339
SortedArray,10000,Base,10000,Dr,154152524
SortedArray,10000,Base,10000,D1mr,5102929
SortedArray,10000,Base,10000,DLmr,352841
SortedArray,10000,Base,10000,Dw,91007653
SortedArray,10000,Base,10000,D1mw,1581189
SortedArray,10000,Base,10000,DLmw,440538
AutoLoad,10000,Base,10000,Ir,480459141
AutoLoad,10000,Base,10000,I1mr,10148449
AutoLoad,10000,Base,10000,ILmr,46215
AutoLoad,10000,Base,10000,Dr,154097795
AutoLoad,10000,Base,10000,D1mr,5065969
AutoLoad,10000,Base,10000,DLmr,352755
AutoLoad,10000,Base,10000,Dw,90932368
AutoLoad,10000,Base,10000,D1mw,1581639
AutoLoad,10000,Base,10000,DLmw,439203
RBSTree,10000,Base,10000,Ir,1030986262
RBSTree,10000,Base,10000,I1mr,18240179
RBSTree,10000,Base,10000,ILmr,51097
RBSTree,10000,Base,10000,Dr,336545496
RBSTree,10000,Base,10000,D1mr,9357866
RBSTree,10000,Base,10000,DLmr,357478
RBSTree,10000,Base,10000,Dw,194315772
RBSTree,10000,Base,10000,D1mw,4218951
RBSTree,10000,Base,10000,DLmw,556257
SkipList,10000,Base,10000,Ir,737338351
SkipList,10000,Base,10000,I1mr,15143929
SkipList,10000,Base,10000,ILmr,49559
SkipList,10000,Base,10000,Dr,236611355
SkipList,10000,Base,10000,D1mr,7175821
SkipList,10000,Base,10000,DLmr,357584
SkipList,10000,Base,10000,Dw,138047213
SkipList,10000,Base,10000,D1mw,2637255
SkipList,10000,Base,10000,DLmw,495286
BadBisect,10000,Add,10000,Ir,556646516
BadBisect,10000,Add,10000,I1mr,11114482
BadBisect,10000,Add,10000,ILmr,48278
BadBisect,10000,Add,10000,Dr,179062508
BadBisect,10000,Add,10000,D1mr,5682117
BadBisect,10000,Add,10000,DLmr,355093
BadBisect,10000,Add,10000,Dw,107750902
BadBisect,10000,Add,10000,D1mw,1894896
BadBisect,10000,Add,10000,DLmw,452323
SortedList,10000,Add,10000,Ir,557176580
SortedList,10000,Add,10000,I1mr,11076337
SortedList,10000,Add,10000,ILmr,48357
SortedList,10000,Add,10000,Dr,179401470
SortedList,10000,Add,10000,D1mr,5716621
SortedList,10000,Add,10000,DLmr,355351
SortedList,10000,Add,10000,Dw,107862463
SortedList,10000,Add,10000,D1mw,1885022
SortedList,10000,Add,10000,DLmw,455691
SortedArray,10000,Add,10000,Ir,558107355
SortedArray,10000,Add,10000,I1mr,11130329
SortedArray,10000,Add,10000,ILmr,48312
SortedArray,10000,Add,10000,Dr,179469708
SortedArray,10000,Add,10000,D1mr,5803077
SortedArray,10000,Add,10000,DLmr,355470
SortedArray,10000,Add,10000,Dw,107801420
SortedArray,10000,Add,10000,D1mw,1887759
SortedArray,10000,Add,10000,DLmw,453858
AutoLoad,10000,Add,10000,Ir,556072259
AutoLoad,10000,Add,10000,I1mr,11403671
AutoLoad,10000,Add,10000,ILmr,48374
AutoLoad,10000,Add,10000,Dr,178559463
AutoLoad,10000,Add,10000,D1mr,5675254
AutoLoad,10000,Add,10000,DLmr,355670
AutoLoad,10000,Add,10000,Dw,105684173
AutoLoad,10000,Add,10000,D1mw,1907111
AutoLoad,10000,Add,10000,DLmw,454640
RBSTree,10000,Add,10000,Ir,1206647879
RBSTree,10000,Add,10000,I1mr,19671019
RBSTree,10000,Add,10000,ILmr,51618
RBSTree,10000,Add,10000,Dr,397884771
RBSTree,10000,Add,10000,D1mr,10895163
RBSTree,10000,Add,10000,DLmr,357537
RBSTree,10000,Add,10000,Dw,231750179
RBSTree,10000,Add,10000,D1mw,6208511
RBSTree,10000,Add,10000,DLmw,581541
SkipList,10000,Add,10000,Ir,967431635
SkipList,10000,Add,10000,I1mr,19696354
SkipList,10000,Add,10000,ILmr,50322
SkipList,10000,Add,10000,Dr,310773556
SkipList,10000,Add,10000,D1mr,9105572
SkipList,10000,Add,10000,DLmr,358144
SkipList,10000,Add,10000,Dw,178971574
SkipList,10000,Add,10000,D1mw,3725725
SkipList,10000,Add,10000,DLmw,538727
BadBisect,100000,Base,100000,Ir,485251008
BadBisect,100000,Base,100000,I1mr,10143192
BadBisect,100000,Base,100000,ILmr,46557
BadBisect,100000,Base,100000,Dr,156220376
BadBisect,100000,Base,100000,D1mr,5117676
BadBisect,100000,Base,100000,DLmr,353798
BadBisect,100000,Base,100000,Dw,92968831
BadBisect,100000,Base,100000,D1mw,1614397
BadBisect,100000,Base,100000,DLmw,466292
SortedList,100000,Base,100000,Ir,485180629
SortedList,100000,Base,100000,I1mr,10139111
SortedList,100000,Base,100000,ILmr,46348
SortedList,100000,Base,100000,Dr,156160282
SortedList,100000,Base,100000,D1mr,5109964
SortedList,100000,Base,100000,DLmr,353997
SortedList,100000,Base,100000,Dw,92914533
SortedList,100000,Base,100000,D1mw,1614126
SortedList,100000,Base,100000,DLmw,464495
SortedArray,100000,Base,100000,Ir,485159572
SortedArray,100000,Base,100000,I1mr,10140673
SortedArray,100000,Base,100000,ILmr,46572
SortedArray,100000,Base,100000,Dr,156208626
SortedArray,100000,Base,100000,D1mr,5105533
SortedArray,100000,Base,100000,DLmr,353986
SortedArray,100000,Base,100000,Dw,92979780
SortedArray,100000,Base,100000,D1mw,1614540
SortedArray,100000,Base,100000,DLmw,466258
AutoLoad,100000,Base,100000,Ir,486297633
AutoLoad,100000,Base,100000,I1mr,10168559
AutoLoad,100000,Base,100000,ILmr,46335
AutoLoad,100000,Base,100000,Dr,155981603
AutoLoad,100000,Base,100000,D1mr,5120814
AutoLoad,100000,Base,100000,DLmr,353981
AutoLoad,100000,Base,100000,Dw,92525924
AutoLoad,100000,Base,100000,D1mw,1619711
AutoLoad,100000,Base,100000,DLmw,464683
RBSTree,100000,Base,100000,Ir,1651088621
RBSTree,100000,Base,100000,I1mr,18573992
RBSTree,100000,Base,100000,ILmr,51821
RBSTree,100000,Base,100000,Dr,556146059
RBSTree,100000,Base,100000,D1mr,13673074
RBSTree,100000,Base,100000,DLmr,357835
RBSTree,100000,Base,100000,Dw,325127174
RBSTree,100000,Base,100000,D1mw,14506178
RBSTree,100000,Base,100000,DLmw,736898
SkipList,100000,Base,100000,Ir,1232810584
SkipList,100000,Base,100000,I1mr,15152352
SkipList,100000,Base,100000,ILmr,50465
SkipList,100000,Base,100000,Dr,393914026
SkipList,100000,Base,100000,D1mr,7980892
SkipList,100000,Base,100000,DLmr,360298
SkipList,100000,Base,100000,Dw,217189683
SkipList,100000,Base,100000,D1mw,6808394
SkipList,100000,Base,100000,DLmw,697042
BadBisect,100000,Add,100000,Ir,779807718
BadBisect,100000,Add,100000,I1mr,11234999
BadBisect,100000,Add,100000,ILmr,49480
BadBisect,100000,Add,100000,Dr,252185907
BadBisect,100000,Add,100000,D1mr,5943158
BadBisect,100000,Add,100000,DLmr,358116
BadBisect,100000,Add,100000,Dw,173249627
BadBisect,100000,Add,100000,D1mw,3431481
BadBisect,100000,Add,100000,DLmw,509883
SortedList,100000,Add,100000,Ir,779341460
SortedList,100000,Add,100000,I1mr,11186352
SortedList,100000,Add,100000,ILmr,49586
SortedList,100000,Add,100000,Dr,252499210
SortedList,100000,Add,100000,D1mr,5954310
SortedList,100000,Add,100000,DLmr,358007
SortedList,100000,Add,100000,Dw,172883659
SortedList,100000,Add,100000,D1mw,3410518
SortedList,100000,Add,100000,DLmw,511852
SortedArray,100000,Add,100000,Ir,779096577
SortedArray,100000,Add,100000,I1mr,11251693
SortedArray,100000,Add,100000,ILmr,49847
SortedArray,100000,Add,100000,Dr,251706970
SortedArray,100000,Add,100000,D1mr,6012454
SortedArray,100000,Add,100000,DLmr,358169
SortedArray,100000,Add,100000,Dw,172834564
SortedArray,100000,Add,100000,D1mw,3405973
SortedArray,100000,Add,100000,DLmw,511498
AutoLoad,100000,Add,100000,Ir,696378005
AutoLoad,100000,Add,100000,I1mr,11756081
AutoLoad,100000,Add,100000,ILmr,50273
AutoLoad,100000,Add,100000,Dr,219618554
AutoLoad,100000,Add,100000,D1mr,5990344
AutoLoad,100000,Add,100000,DLmr,358667
AutoLoad,100000,Add,100000,Dw,136873633
AutoLoad,100000,Add,100000,D1mw,3366307
AutoLoad,100000,Add,100000,DLmw,507360
RBSTree,100000,Add,100000,Ir,2861710328
RBSTree,100000,Add,100000,I1mr,20022312
RBSTree,100000,Add,100000,ILmr,64813
RBSTree,100000,Add,100000,Dr,1004719032
RBSTree,100000,Add,100000,D1mr,28846584
RBSTree,100000,Add,100000,DLmr,364062
RBSTree,100000,Add,100000,Dw,603601731
RBSTree,100000,Add,100000,D1mw,36650034
RBSTree,100000,Add,100000,DLmw,977154
SkipList,100000,Add,100000,Ir,2144638047
SkipList,100000,Add,100000,I1mr,21118571
SkipList,100000,Add,100000,ILmr,64602
SkipList,100000,Add,100000,Dr,694972229
SkipList,100000,Add,100000,D1mr,11585903
SkipList,100000,Add,100000,DLmr,370141
SkipList,100000,Add,100000,Dw,364134459
SkipList,100000,Add,100000,D1mw,13021985
SkipList,100000,Add,100000,DLmw,950313
BadBisect,1000000,Base,1000000,Ir,533893398
BadBisect,1000000,Base,1000000,I1mr,10167445
BadBisect,1000000,Base,1000000,ILmr,49128
BadBisect,1000000,Base,1000000,Dr,172849187
BadBisect,1000000,Base,1000000,D1mr,5533825
BadBisect,1000000,Base,1000000,DLmr,509976
BadBisect,1000000,Base,1000000,Dw,107882299
BadBisect,1000000,Base,1000000,D1mw,2007800
BadBisect,1000000,Base,1000000,DLmw,836159
SortedList,1000000,Base,1000000,Ir,534336566
SortedList,1000000,Base,1000000,I1mr,10165246
SortedList,1000000,Base,1000000,ILmr,49146
SortedList,1000000,Base,1000000,Dr,172899676
SortedList,1000000,Base,1000000,D1mr,5559884
SortedList,1000000,Base,1000000,DLmr,509956
SortedList,1000000,Base,1000000,Dw,107866959
SortedList,1000000,Base,1000000,D1mw,2011245
SortedList,1000000,Base,1000000,DLmw,836272
SortedArray,1000000,Base,1000000,Ir,534343320
SortedArray,1000000,Base,1000000,I1mr,10154612
SortedArray,1000000,Base,1000000,ILmr,49371
SortedArray,1000000,Base,1000000,Dr,172888284
SortedArray,1000000,Base,1000000,D1mr,5504194
SortedArray,1000000,Base,1000000,DLmr,507611
SortedArray,1000000,Base,1000000,Dw,107869206
SortedArray,1000000,Base,1000000,D1mw,2006638
SortedArray,1000000,Base,1000000,DLmw,836661
AutoLoad,1000000,Base,1000000,Ir,540416816
AutoLoad,1000000,Base,1000000,I1mr,10287361
AutoLoad,1000000,Base,1000000,ILmr,68516
AutoLoad,1000000,Base,1000000,Dr,167499884
AutoLoad,1000000,Base,1000000,D1mr,5679081
AutoLoad,1000000,Base,1000000,DLmr,559385
AutoLoad,1000000,Base,1000000,Dw,101172249
AutoLoad,1000000,Base,1000000,D1mw,2140824
AutoLoad,1000000,Base,1000000,DLmw,933140
RBSTree,1000000,Base,1000000,Ir,10026412695
RBSTree,1000000,Base,1000000,I1mr,22195229
RBSTree,1000000,Base,1000000,ILmr,73911
RBSTree,1000000,Base,1000000,Dr,3467673463
RBSTree,1000000,Base,1000000,D1mr,94813734
RBSTree,1000000,Base,1000000,DLmr,6722080
RBSTree,1000000,Base,1000000,Dw,1991716000
RBSTree,1000000,Base,1000000,D1mw,141348758
RBSTree,1000000,Base,1000000,DLmw,4197728
SkipList,1000000,Base,1000000,Ir,8314080197
SkipList,1000000,Base,1000000,I1mr,19730183
SkipList,1000000,Base,1000000,ILmr,91276
SkipList,1000000,Base,1000000,Dr,2566903549
SkipList,1000000,Base,1000000,D1mr,31758993
SkipList,1000000,Base,1000000,DLmr,11013887
SkipList,1000000,Base,1000000,Dw,1313688316
SkipList,1000000,Base,1000000,D1mw,48494242
SkipList,1000000,Base,1000000,DLmw,5780634
BadBisect,1000000,Add,1000000,Ir,3037648295
BadBisect,1000000,Add,1000000,I1mr,11592076
BadBisect,1000000,Add,1000000,ILmr,66352
BadBisect,1000000,Add,1000000,Dr,976498222
BadBisect,1000000,Add,1000000,D1mr,7663024
BadBisect,1000000,Add,1000000,DLmr,546982
BadBisect,1000000,Add,1000000,Dw,821801239
BadBisect,1000000,Add,1000000,D1mw,18702821
BadBisect,1000000,Add,1000000,DLmw,1133857
SortedList,1000000,Add,1000000,Ir,3027662737
SortedList,1000000,Add,1000000,I1mr,11533170
SortedList,1000000,Add,1000000,ILmr,66856
SortedList,1000000,Add,1000000,Dr,976906370
SortedList,1000000,Add,1000000,D1mr,10653878
SortedList,1000000,Add,1000000,DLmr,548645
SortedList,1000000,Add,1000000,Dw,816925444
SortedList,1000000,Add,1000000,D1mw,18959984
SortedList,1000000,Add,1000000,DLmw,1138602
SortedArray,1000000,Add,1000000,Ir,3028163171
SortedArray,1000000,Add,1000000,I1mr,11626304
SortedArray,1000000,Add,1000000,ILmr,66584
SortedArray,1000000,Add,1000000,Dr,968631990
SortedArray,1000000,Add,1000000,D1mr,7985943
SortedArray,1000000,Add,1000000,DLmr,548991
SortedArray,1000000,Add,1000000,Dw,816267122
SortedArray,1000000,Add,1000000,D1mw,18448166
SortedArray,1000000,Add,1000000,DLmw,1132791
AutoLoad,1000000,Add,1000000,Ir,2064911357
AutoLoad,1000000,Add,1000000,I1mr,12069399
AutoLoad,1000000,Add,1000000,ILmr,74353
AutoLoad,1000000,Add,1000000,Dr,601783093
AutoLoad,1000000,Add,1000000,D1mr,16968091
AutoLoad,1000000,Add,1000000,DLmr,566886
AutoLoad,1000000,Add,1000000,Dw,434464839
AutoLoad,1000000,Add,1000000,D1mw,17559751
AutoLoad,1000000,Add,1000000,DLmw,1124223
RBSTree,1000000,Add,1000000,Ir,23954767905
RBSTree,1000000,Add,1000000,I1mr,23677488
RBSTree,1000000,Add,1000000,ILmr,99889
RBSTree,1000000,Add,1000000,Dr,8550387541
RBSTree,1000000,Add,1000000,D1mr,315916705
RBSTree,1000000,Add,1000000,DLmr,16745421
RBSTree,1000000,Add,1000000,Dw,5198584151
RBSTree,1000000,Add,1000000,D1mw,410881000
RBSTree,1000000,Add,1000000,DLmw,8908368
SkipList,1000000,Add,1000000,Ir,17840913635
SkipList,1000000,Add,1000000,I1mr,30304860
SkipList,1000000,Add,1000000,ILmr,155063
SkipList,1000000,Add,1000000,Dr,5716440443
SkipList,1000000,Add,1000000,D1mr,59535307
SkipList,1000000,Add,1000000,DLmr,25352334
SkipList,1000000,Add,1000000,Dw,2558723098
SkipList,1000000,Add,1000000,D1mw,109192815
SkipList,1000000,Add,1000000,DLmw,11909265
BadBisect,10000,Base,10000,Ir,480661839
BadBisect,10000,Base,10000,I1mr,10163373
BadBisect,10000,Base,10000,ILmr,46207
BadBisect,10000,Base,10000,Dr,154178319
BadBisect,10000,Base,10000,D1mr,5113192
BadBisect,10000,Base,10000,DLmr,352838
BadBisect,10000,Base,10000,Dw,90984062
BadBisect,10000,Base,10000,D1mw,1583741
BadBisect,10000,Base,10000,DLmw,439569
SortedList,10000,Base,10000,Ir,480352461
SortedList,10000,Base,10000,I1mr,10155284
SortedList,10000,Base,10000,ILmr,46376
SortedList,10000,Base,10000,Dr,154158017
SortedList,10000,Base,10000,D1mr,5109149
SortedList,10000,Base,10000,DLmr,352776
SortedList,10000,Base,10000,Dw,91025179
SortedList,10000,Base,10000,D1mw,1583079
SortedList,10000,Base,10000,DLmw,440672
SortedArray,10000,Base,10000,Ir,480465099
SortedArray,10000,Base,10000,I1mr,10145992
SortedArray,10000,Base,10000,ILmr,46238
SortedArray,10000,Base,10000,Dr,154146732
SortedArray,10000,Base,10000,D1mr,5076830
SortedArray,10000,Base,10000,DLmr,352736
SortedArray,10000,Base,10000,Dw,90990745
SortedArray,10000,Base,10000,D1mw,1582010
SortedArray,10000,Base,10000,DLmw,438894
AutoLoad,10000,Base,10000,Ir,480562721
AutoLoad,10000,Base,10000,I1mr,10159410
AutoLoad,10000,Base,10000,ILmr,46229
AutoLoad,10000,Base,10000,Dr,154117565
AutoLoad,10000,Base,10000,D1mr,5101760
AutoLoad,10000,Base,10000,DLmr,352795
AutoLoad,10000,Base,10000,Dw,90934456
AutoLoad,10000,Base,10000,D1mw,1582208
AutoLoad,10000,Base,10000,DLmw,439295
RBSTree,10000,Base,10000,Ir,1030629759
RBSTree,10000,Base,10000,I1mr,18216802
RBSTree,10000,Base,10000,ILmr,51115
RBSTree,10000,Base,10000,Dr,336379120
RBSTree,10000,Base,10000,D1mr,9471303
RBSTree,10000,Base,10000,DLmr,357304
RBSTree,10000,Base,10000,Dw,194215799
RBSTree,10000,Base,10000,D1mw,4230291
RBSTree,10000,Base,10000,DLmw,556059
SkipList,10000,Base,10000,Ir,738403598
SkipList,10000,Base,10000,I1mr,15151526
SkipList,10000,Base,10000,ILmr,49196
SkipList,10000,Base,10000,Dr,237553745
SkipList,10000,Base,10000,D1mr,7156184
SkipList,10000,Base,10000,DLmr,357267
SkipList,10000,Base,10000,Dw,138939733
SkipList,10000,Base,10000,D1mw,2614074
SkipList,10000,Base,10000,DLmw,476935
BadBisect,10000,Add,10000,Ir,556793851
BadBisect,10000,Add,10000,I1mr,11093273
BadBisect,10000,Add,10000,ILmr,48229
BadBisect,10000,Add,10000,Dr,179037608
BadBisect,10000,Add,10000,D1mr,5716295
BadBisect,10000,Add,10000,DLmr,355198
BadBisect,10000,Add,10000,Dw,107679294
